Date,Close
12/16/2019 16:00,119.12
12/17/2019 16:00,120.29
12/18/2019 16:00,117.95
12/19/2019 16:00,118.56
12/20/2019 16:00,117.4
12/23/2019 16:00,118.94
12/24/2019 13:00,118.33
12/26/2019 16:00,119.04
12/27/2019 16:00,118.94
12/30/2019 16:00,116.44
12/31/2019 16:00,117.06
1/2/2020 16:00,116.79
1/3/2020 16:00,116.72
1/6/2020 16:00,116.2
1/7/2020 16:00,116
1/8/2020 16:00,116.66
1/9/2020 16:00,116.93
1/10/2020 16:00,115.87
1/13/2020 16:00,116.75
1/14/2020 16:00,117.27
1/15/2020 16:00,117.93
1/16/2020 16:00,118.61
1/17/2020 16:00,118.6
1/21/2020 16:00,117.39
1/22/2020 16:00,117.26
1/23/2020 16:00,116.93
1/24/2020 16:00,116.66
1/27/2020 16:00,114.92
1/28/2020 16:00,115.37
1/29/2020 16:00,115.76
1/30/2020 16:00,108
1/31/2020 16:00,103.52
2/3/2020 16:00,102.03
2/4/2020 16:00,103.38
2/5/2020 16:00,106.04
2/6/2020 16:00,106.51
2/7/2020 16:00,103.12
2/10/2020 16:00,103.07
2/11/2020 16:00,104.87
2/12/2020 16:00,105.54
2/13/2020 16:00,105.24
2/14/2020 16:00,105.95
2/18/2020 16:00,106.42
2/19/2020 16:00,106.76
2/20/2020 16:00,106.48
2/21/2020 16:00,102.94
2/24/2020 16:00,98.49
2/25/2020 16:00,93.9
2/26/2020 16:00,93.73
2/27/2020 16:00,90.24
2/28/2020 16:00,90.49
3/2/2020 16:00,92.75
3/3/2020 16:00,91.3
3/4/2020 16:00,95.82
3/5/2020 16:00,92.99
3/6/2020 16:00,94
3/9/2020 16:00,87.18
3/10/2020 16:00,92.82
3/11/2020 16:00,87.99
3/12/2020 16:00,86.17
3/13/2020 16:00,94.23
3/16/2020 16:00,87.06
3/17/2020 16:00,96.79
3/18/2020 16:00,99.26
3/19/2020 16:00,96.25
3/20/2020 16:00,93.46
3/23/2020 16:00,91.9
3/24/2020 16:00,95.26
3/25/2020 16:00,94.5
3/26/2020 16:00,99.78
3/27/2020 16:00,97.52
3/30/2020 16:00,97.84
3/31/2020 16:00,93.42
4/1/2020 16:00,90.39
4/2/2020 16:00,93.04
4/3/2020 16:00,90
4/6/2020 16:00,95.68
4/7/2020 16:00,92.91
4/8/2020 16:00,98.79
4/9/2020 16:00,98.69
4/13/2020 16:00,98.42
4/14/2020 16:00,101.4
4/15/2020 16:00,99.92
4/16/2020 16:00,102.22
4/17/2020 16:00,102.75
4/20/2020 16:00,101.2
4/21/2020 16:00,100.62
4/22/2020 16:00,97.61
4/23/2020 16:00,99.45
4/24/2020 16:00,100.18
4/27/2020 16:00,102.55
4/28/2020 16:00,96.43
4/29/2020 16:00,96.11
4/30/2020 16:00,94.66
5/1/2020 16:00,91.9
5/4/2020 16:00,90.44
5/5/2020 16:00,92.71
5/6/2020 16:00,92.93
5/7/2020 16:00,92.83
5/8/2020 16:00,94.83
5/11/2020 16:00,93.91
5/12/2020 16:00,92.85
5/13/2020 16:00,90.74
5/14/2020 16:00,91.69
5/15/2020 16:00,91.03
5/18/2020 16:00,96.1
5/19/2020 16:00,96.43
5/20/2020 16:00,97.18
5/21/2020 16:00,97.31
5/22/2020 16:00,96.72
5/26/2020 16:00,97.07
5/27/2020 16:00,99.62
5/28/2020 16:00,99.72
5/29/2020 16:00,99.71
6/1/2020 16:00,99.28
6/2/2020 16:00,101.17
6/3/2020 16:00,103.65
6/4/2020 16:00,103.2
6/5/2020 16:00,106.65
6/8/2020 16:00,110.45
6/9/2020 16:00,107.83
6/10/2020 16:00,106.63
6/11/2020 16:00,100.47
6/12/2020 16:00,101.48
6/15/2020 16:00,105.64
6/16/2020 16:00,105.83
6/17/2020 16:00,106.99
6/18/2020 16:00,107.58
6/19/2020 16:00,107.77
6/22/2020 16:00,106.9
6/23/2020 16:00,110.61
6/24/2020 16:00,109.5
6/25/2020 16:00,110.52
6/26/2020 16:00,107.32
6/29/2020 16:00,109.48
6/30/2020 16:00,111.18
7/1/2020 16:00,114.42
7/2/2020 16:00,114.36
7/6/2020 16:00,115.36
7/7/2020 16:00,114.45
7/8/2020 16:00,114.47
7/9/2020 16:00,114.45
7/10/2020 16:00,115.07
7/13/2020 16:00,113.76
7/14/2020 16:00,115.33
7/15/2020 16:00,119.21
7/16/2020 16:00,119.74
7/17/2020 16:00,118.55
7/20/2020 16:00,118.35
7/21/2020 16:00,119.04
7/22/2020 16:00,118.72
7/23/2020 16:00,118.14
7/24/2020 16:00,118.35
7/27/2020 16:00,121.01
7/28/2020 16:00,119.62
7/29/2020 16:00,123.68
7/30/2020 16:00,141.46
7/31/2020 16:00,142.76
8/3/2020 16:00,142.18
8/4/2020 16:00,144.72
8/5/2020 16:00,145.08
8/6/2020 16:00,145.47
8/7/2020 16:00,156.9
8/10/2020 16:00,159.59
8/11/2020 16:00,155.85
8/12/2020 16:00,157.79
8/13/2020 16:00,159.29
8/14/2020 16:00,160.74
8/17/2020 16:00,160.3
8/18/2020 16:00,159.99
8/19/2020 16:00,160.34
