Date,Close
3/13/2020 16:00,114.1
3/16/2020 16:00,106.76
3/17/2020 16:00,119.26
3/18/2020 16:00,122.58
3/19/2020 16:00,119.45
3/20/2020 16:00,113.97
3/23/2020 16:00,114.28
3/24/2020 16:00,115.03
3/25/2020 16:00,109.4
3/26/2020 16:00,109.82
3/27/2020 16:00,109.58
3/30/2020 16:00,115.19
3/31/2020 16:00,113.62
4/1/2020 16:00,114.14
4/2/2020 16:00,118.65
4/3/2020 16:00,119.48
4/6/2020 16:00,126.07
4/7/2020 16:00,121.99
4/8/2020 16:00,121.84
4/9/2020 16:00,121.8
4/13/2020 16:00,125.3
4/14/2020 16:00,129
4/15/2020 16:00,128.76
4/16/2020 16:00,132.33
4/17/2020 16:00,132.12
4/20/2020 16:00,129.85
4/21/2020 16:00,129.21
4/22/2020 16:00,131.59
4/23/2020 16:00,128.53
4/24/2020 16:00,129.44
4/27/2020 16:00,128.3
4/28/2020 16:00,128
4/29/2020 16:00,123.6
4/30/2020 16:00,121.55
5/1/2020 16:00,122.92
5/4/2020 16:00,123.7
5/5/2020 16:00,124.73
5/6/2020 16:00,123.3
5/7/2020 16:00,121.89
5/8/2020 16:00,122.94
5/11/2020 16:00,123.67
5/12/2020 16:00,123.78
5/13/2020 16:00,123.71
5/14/2020 16:00,123.42
5/15/2020 16:00,125.94
5/18/2020 16:00,127.66
5/19/2020 16:00,124.95
5/20/2020 16:00,125.45
5/21/2020 16:00,124.99
5/22/2020 16:00,124.33
5/26/2020 16:00,123.86
5/27/2020 16:00,122.48
5/28/2020 16:00,123.69
5/29/2020 16:00,124.06
6/1/2020 16:00,123.96
6/2/2020 16:00,123.94
6/3/2020 16:00,123.47
6/4/2020 16:00,122.11
6/5/2020 16:00,121.56
6/8/2020 16:00,121.24
6/9/2020 16:00,121.35
6/10/2020 16:00,121.16
6/11/2020 16:00,120.09
6/12/2020 16:00,117.74
6/15/2020 16:00,118.08
6/16/2020 16:00,119.65
6/17/2020 16:00,119.03
6/18/2020 16:00,117.99
6/19/2020 16:00,119.85
6/22/2020 16:00,121.68
6/23/2020 16:00,121.07
6/24/2020 16:00,120.3
6/25/2020 16:00,119.71
6/26/2020 16:00,118.32
6/29/2020 16:00,119.06
6/30/2020 16:00,119.78
7/1/2020 16:00,119.69
7/2/2020 16:00,119.21
7/6/2020 16:00,118.89
7/7/2020 16:00,126.95
7/8/2020 16:00,124.44
7/9/2020 16:00,127.75
7/10/2020 16:00,130.68
7/13/2020 16:00,129.52
7/14/2020 16:00,132.01
7/15/2020 16:00,132
7/16/2020 16:00,132.2
7/17/2020 16:00,131.74
7/20/2020 16:00,131.47
7/21/2020 16:00,132.33
7/22/2020 16:00,132.66
7/23/2020 16:00,131.64
7/24/2020 16:00,131.24
7/27/2020 16:00,131.21
7/28/2020 16:00,131.76
7/29/2020 16:00,130.69
7/30/2020 16:00,130.12
7/31/2020 16:00,129.4
8/3/2020 16:00,129.3
8/4/2020 16:00,131.64
8/5/2020 16:00,129.81
8/6/2020 16:00,129.35
8/7/2020 16:00,129.97
8/10/2020 16:00,131.88
8/11/2020 16:00,130.2
8/12/2020 16:00,131.89
8/13/2020 16:00,131.85
8/14/2020 16:00,132.6
8/17/2020 16:00,135.6
8/18/2020 16:00,134.71
8/19/2020 16:00,132.41
